b_gap,plate_mm,wheel_od_mm,eps,f_Hz,rpm,eta_pct,P_total_W,m_total_kg,cost_usd,P_per_usd,P_per_kg,E_spin_J,magnet,magnet_kg,pareto
1.0,0.2,360,0.85,33.8338587622349,1015.0157628670469,0.20883038916641047,8891.538082715331,33.1513724779678,885.9200611251861,10.036501568123878,268.2102555067545,2824.2495263495334,SmCo Sm2Co17,2.29,0
1.0,0.2,360,0.95,33.8338587622349,1015.0157628670469,0.34037630849805534,8891.538082715331,33.1513724779678,885.9200611251861,10.036501568123878,268.2102555067545,2824.2495263495334,SmCo Sm2Co17,2.29,1
1.0,0.2,440,0.6,33.8338587622349,1015.0157628670469,0.1062112237899813,13831.281462001629,50.7673738649467,1342.5591451146133,10.302176639540795,272.44429658300095,6452.1731603654325,SmCo Sm2Co17,3.57,0
1.0,0.2,440,0.75,33.8338587622349,1015.0157628670469,0.15061998095229714,13831.281462001629,50.7673738649467,1342.5591451146133,10.302176639540795,272.44429658300095,6452.1731603654325,SmCo Sm2Co17,3.57,0
1.0,0.2,440,0.85,33.8338587622349,1015.0157628670469,0.20883038916641047,13831.281462001629,50.7673738649467,1342.5591451146133,10.302176639540795,272.44429658300095,6452.1731603654325,SmCo Sm2Co17,3.57,0
1.0,0.2,440,0.95,33.8338587622349,1015.0157628670469,0.34037630849805534,13831.281462001629,50.7673738649467,1342.5591451146133,10.302176639540795,272.44429658300095,6452.1731603654325,SmCo Sm2Co17,3.57,1
1.0,0.3,200,0.6,24.095555091817932,722.866652754538,0.1062112237899813,1407.1804173621679,8.500970536197341,246.82534353998824,5.701118034235371,165.5317368023285,114.47565963362912,SmCo Sm2Co17,0.51,0
1.0,0.3,200,0.75,24.095555091817932,722.866652754538,0.15061998095229714,1407.1804173621679,8.500970536197341,246.82534353998824,5.701118034235371,165.5317368023285,114.47565963362912,SmCo Sm2Co17,0.51,0
1.0,0.3,200,0.85,24.095555091817932,722.866652754538,0.20883038916641047,1407.1804173621679,8.500970536197341,246.82534353998824,5.701118034235371,165.5317368023285,114.47565963362912,SmCo Sm2Co17,0.51,0
1.0,0.3,200,0.95,24.095555091817932,722.866652754538,0.34037630849805534,1407.1804173621679,8.500970536197341,246.82534353998824,5.701118034235371,165.5317368023285,114.47565963362912,SmCo Sm2Co17,0.51,0
1.0,0.3,280,0.6,24.095555091817932,722.866652754538,0.1062112237899813,3517.9510434054196,19.06257136838468,521.0087939336445,6.752191295745124,184.54756052690507,499.58387608938614,SmCo Sm2Co17,1.27,0
1.0,0.3,280,0.75,24.095555091817932,722.866652754538,0.15061998095229714,3517.9510434054196,19.06257136838468,521.0087939336445,6.752191295745124,184.54756052690507,499.58387608938614,SmCo Sm2Co17,1.27,0
1.0,0.3,280,0.85,24.095555091817932,722.866652754538,0.20883038916641047,3517.9510434054196,19.06257136838468,521.0087939336445,6.752191295745124,184.54756052690507,499.58387608938614,SmCo Sm2Co17,1.27,0
1.0,0.3,280,0.95,24.095555091817932,722.866652754538,0.34037630849805534,3517.9510434054196,19.06257136838468,521.0087939336445,6.752191295745124,184.54756052690507,499.58387608938614,SmCo Sm2Co17,1.27,0
1.0,0.3,360,0.6,24.095555091817932,722.866652754538,0.1062112237899813,6332.311878129753,33.1513724779678,885.9200611251861,7.147723768764457,191.01205786693052,1432.4315295846397,SmCo Sm2Co17,2.29,0
1.0,0.3,360,0.75,24.095555091817932,722.866652754538,0.15061998095229714,6332.311878129753,33.1513724779678,885.9200611251861,7.147723768764457,191.01205786693052,1432.4315295846397,SmCo Sm2Co17,2.29,0
1.0,0.3,360,0.85,24.095555091817932,722.866652754538,0.20883038916641047,6332.311878129753,33.1513724779678,885.9200611251861,7.147723768764457,191.01205786693052,1432.4315295846397,SmCo Sm2Co17,2.29,0
